marketBeat;assetId;buyQuote;sellQuote;reportedDate;pollTime;pollDate
13;VALO.BA;64.5;64.5;2022-09-23 16:59:32;1664155174;2022-09-25 22:19:34
13;YPFD.BA;1956;1956;2022-09-23 16:59:57;1664155174;2022-09-25 22:19:34
14;ALUA.BA;138.25;138.25;2022-09-26 12:11:01;1664206298;2022-09-26 12:31:38
14;BBAR.BA;314.3;314.3;2022-09-26 12:11:27;1664206298;2022-09-26 12:31:38
14;BMA.BA;475;475;2022-09-26 12:11:13;1664206298;2022-09-26 12:31:38
14;BYMA.BA;192;192;2022-09-26 12:10:51;1664206298;2022-09-26 12:31:38
14;CEPU.BA;130.5;130.5;2022-09-26 12:09:28;1664206298;2022-09-26 12:31:38
14;COME.BA;14.8;14.8;2022-09-26 12:07:51;1664206298;2022-09-26 12:31:38
14;CRES.BA;174.6;174.6;2022-09-26 12:10:29;1664206298;2022-09-26 12:31:38
14;CVH.BA;748;748;2022-09-26 12:08:54;1664206298;2022-09-26 12:31:38
14;EDN.BA;90.5;90.5;2022-09-26 12:11:22;1664206298;2022-09-26 12:31:38
14;GGAL.BA;252;252;2022-09-26 12:11:34;1664206298;2022-09-26 12:31:38
14;LOMA.BA;378.9;378.9;2022-09-26 12:09:59;1664206298;2022-09-26 12:31:38
14;MIRG.BA;3820.5;3820.5;2022-09-26 11:58:26;1664206298;2022-09-26 12:31:38
14;PAMP.BA;286.6;286.6;2022-09-26 12:09:44;1664206298;2022-09-26 12:31:38
14;SUPV.BA;111;111;2022-09-26 12:11:31;1664206298;2022-09-26 12:31:38
14;TECO2.BA;255.2;255.2;2022-09-26 12:11:23;1664206298;2022-09-26 12:31:38
14;TGNO4.BA;160;160;2022-09-26 12:08:26;1664206298;2022-09-26 12:31:38
14;TGSU2.BA;432;432;2022-09-26 12:11:00;1664206298;2022-09-26 12:31:38
14;TRAN.BA;94.6;94.6;2022-09-26 12:08:39;1664206298;2022-09-26 12:31:38
14;TXAR.BA;166.75;166.75;2022-09-26 12:09:25;1664206298;2022-09-26 12:31:38
